id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
rus_train_track_b_01751,мне страшно,0,0,2,0,0,0
rus_train_track_b_01752,"поражаюсь со студентов,как можно выучить хоть что то за 20 мин?! надеюсь Бог сегодня будит мил ко мне",0,0,0,0,0,2
rus_train_track_b_01753,Меня замучила эта гребанная изжога!!! #сука,3,0,0,0,0,0
rus_train_track_b_01754,"В жизни настоящий друг – один. Остальные – так или иначе, просто хорошие знакомые и люди, просто в данный момент находящиеся около тебя.",0,0,0,0,0,0
rus_train_track_b_01755,как же меня хуевиит,0,0,0,0,3,0
rus_train_track_b_01756,"вау, вот это волосы",0,0,0,0,0,2
rus_train_track_b_01757,Больше всего боюсь заразить сейчас родителей.,0,0,2,0,0,0
rus_train_track_b_01758,"Брэду Питу - 50 лет,ничего себе!",0,0,0,0,0,2
rus_train_track_b_01759,"Если хотите посетителей на сайт, да еще плюс чтобы они кликали по рекламе регестрируемся в этой системе   , открываем бра",0,0,0,0,0,0
rus_train_track_b_01760,Напиши мне просто так,0,0,0,0,0,0
rus_train_track_b_01761,"Ребят, спасибо большое за поддержку!!! :*",0,0,0,3,0,0
rus_train_track_b_01762,НИРВАНА+исполнение Наргиз=АААААААААААААААААА!!!!!!!!!!! #Голос,0,0,0,3,0,0
rus_train_track_b_01763,Первых двух уроков нет:),0,0,0,2,0,0
rus_train_track_b_01764,Мы стараемся предоставлять нашим киноманам каждый фильм только хорошего качества и собирать наиболее интересные и актуальные материалы.,0,0,0,0,0,0
rus_train_track_b_01765,очень страшно мне,0,0,2,0,0,0
rus_train_track_b_01766,"Мне понравилось видео ""Марсеане смотреть срочно!!!!!"" ()",0,0,0,1,0,0
rus_train_track_b_01767,Я почему-то очень боюсь,0,0,2,0,0,0
rus_train_track_b_01768,Мысль о смерти страшнее смерти #читаювзаимно,0,0,2,0,0,0
rus_train_track_b_01769,нужно уже собираться.,0,0,0,0,0,0
rus_train_track_b_01770,К празднику готова! #НГ#смех#САЛАТ,0,0,0,2,0,0
rus_train_track_b_01771,"Истерика - это когда настолько плохо, что даже самой смешно.....ппц...........(((((((((((((((((((((((((((((((((((((((((",0,0,0,0,2,0
rus_train_track_b_01772,"порой начитаюсь страшных историй на ночь, а потом закрыть глаза боюсь.",0,0,2,0,0,0
rus_train_track_b_01773,Очень жалко.(((,0,0,0,0,2,0
rus_train_track_b_01774,Я хорошенько испугался,0,0,2,0,0,0
rus_train_track_b_01775,То есть тоже был.,0,0,0,0,0,0
rus_train_track_b_01776,"мне страшно из-за экзаменов. я боюсь не сдать, все провалить и стать никем. это естественный страх, но меня это никак не…",0,0,2,0,0,0
rus_train_track_b_01777,"На счет того где взять реквизиты: приходите в от деление банка и просите реквизиты, все просто.",0,0,0,0,0,0
rus_train_track_b_01778,Какой будет эта зима? — ХУЁВОЙ! ХУЁВОЙ ОНА БУДЕТ!!!! КАК ВСЯ ОСТАЛЬНАЯ ХУЙНЯ,3,0,0,0,0,0
rus_train_track_b_01779,"Мне страшно.Я боюсь,что не доеду,не сломав кости!",0,0,2,0,0,0
rus_train_track_b_01780,"Блять, я объявляю этот день кровавым днем",3,0,0,0,0,0
rus_train_track_b_01781,Воу) ну ничего себе С:,0,0,0,0,0,2
rus_train_track_b_01782,"Посыпались предложения, как с помощью тех или иных технических",0,0,0,0,0,0
rus_train_track_b_01783,"обидно и за нашу страну,которую оскверняют и показывают как какого-то монстра..",0,0,0,0,2,0
rus_train_track_b_01784,"Ну блин, опять все не так(((",0,0,0,0,3,0
rus_train_track_b_01785,"из грязи в князи, из человека в мрази",0,2,0,0,0,0
rus_train_track_b_01786,лучше вообще нахуй молчать обо всём!!,3,0,0,0,0,0
rus_train_track_b_01787,В школу не иду ураа,0,0,0,2,0,0
rus_train_track_b_01788,"вооу, ты тоже красила волосы в фиолетовый? А ты тоникой или краской?..;э",0,0,0,0,0,2
rus_train_track_b_01789,"Офигенно погуляли!!! Детство вспомнили)) В снегу повалялась) Пришла домой, как снеговик;)",0,0,0,2,0,0
rus_train_track_b_01790,как приятно,0,0,0,1,0,0
rus_train_track_b_01791,Отвращение ко всем своим фотографиям никогда меня не покинет.,0,2,0,0,0,0
rus_train_track_b_01792,полы помыла папа подскользнулся и упал и вывехнул ногу :D(((,0,0,0,0,3,0
rus_train_track_b_01793,Как меня бесит Войтик. #пиздецпросто,2,0,0,0,0,0
rus_train_track_b_01794,"В банк поехал,заебался ждать эту карту",1,0,0,0,0,0
rus_train_track_b_01795,сижу и скучаю(((,0,0,0,0,1,0
rus_train_track_b_01796,Не успеваю(((,0,0,0,0,2,0
rus_train_track_b_01797,У Нины пнивмания(((((Бедняшка моя:** пойду к ней в больницу,0,0,0,0,2,0
rus_train_track_b_01798,Вакуумный пакет для хранения вещей крутая штука!!!! Так много места в шкафу теперь)))),0,0,0,3,0,0
rus_train_track_b_01799,Оооо этот момент когда друг скидывает кучу офигенных песен,0,0,0,2,0,0
rus_train_track_b_01800,Рейтинг WTA. Леся Цуренко поднялась на 60-ю строчку #новости #радость,0,0,0,1,0,0
rus_train_track_b_01801,ШТО?,0,0,0,0,0,2
rus_train_track_b_01802,Ура!!! Первая победа на выезде!!! Spasibo @<username>,0,0,0,3,0,0
rus_train_track_b_01803,"руки трясутся, сердце вылетает из груди!",0,0,3,0,0,0
rus_train_track_b_01804,"Это просто счастье, счастье, счастье",0,0,0,3,0,0
rus_train_track_b_01805,Еще один кулек от Марины и Андрея :3 спасибо вам :3,0,0,0,2,0,0
rus_train_track_b_01806,да ну вас нахуй. буду сама.,2,0,0,0,0,0
rus_train_track_b_01807,"ура! Оленка выиграла!!! уже третий год подряд наш класс побеждает на ""Мисс гимназии"") йоу)",0,0,0,3,0,0
rus_train_track_b_01808,"Мне страшно, я не хочу терять тебя, я не хочу ничего без тебя",0,0,2,0,0,0
rus_train_track_b_01809,"Не успела проснуться,а столько новостей,и все такие чудесные! И за окном снеееег! Счастье есть!",0,0,0,3,0,0
rus_train_track_b_01810,"а, какая мощная  играаа!:) 6-ая молодец!!:) Порадовали очень)))))",0,0,0,3,0,0
rus_train_track_b_01811,"“До жути боюсь падать на катке, потому что думаю, что кто-нибудь наедет коньком мне на палец и отрежет его.”вот мой страх озвучили",0,0,2,0,0,0
rus_train_track_b_01812,"Любила новую школу пока не зашла в подслушано,столько желчи ещё ни где не видела,противно,ребят, как же низко вы пали!",0,2,0,0,0,0
rus_train_track_b_01813,"В программе предусмотрели функцию превью предпросмотр, которая позволяет определить нужность того или иного файла.",0,0,0,0,0,0
rus_train_track_b_01814,АААА ЛЕНТА У МЕНЯ ИДЕТ СНЕЕЕЕЕГ!!!!!!!!,0,0,0,3,0,0
rus_train_track_b_01815,С первым снегом! Троекратное ура,0,0,0,3,0,0
rus_train_track_b_01816,"Ееееее, я таки нарисовала этого  долбанного микки мауса, я таки молодец!!!",0,0,0,2,0,0
rus_train_track_b_01817,"сорри! Меня взломали((( сижу теперь чищу всё. Спасибо, что сказал!!!",0,0,0,0,2,0
rus_train_track_b_01818,Бесит все!!!,2,0,0,0,0,0
rus_train_track_b_01819,смысле после русского математика ?!,0,0,0,0,0,2
rus_train_track_b_01820,Вот  это поворот !!!,0,0,0,0,0,3
rus_train_track_b_01821,порассказывали про роды мне.ох мне страшно!!!!!!!!!!!!(((((((((((((,0,0,3,0,0,0
rus_train_track_b_01822,не загружается =-(((,0,0,0,0,2,0
rus_train_track_b_01823,Так страшно блин( хоть бы все обошлось,0,0,2,0,0,0
rus_train_track_b_01824,"Воу.Интресно,если ли у меня такой :о Надо будет глянуть",0,0,0,0,0,2
rus_train_track_b_01825,Мы зато что бы расширять кругозор,0,0,0,0,0,0
rus_train_track_b_01826,"Вчера такой ужастик страшный смотрели, до сих пор от воспоминаний о нем мурашки по коже,и страшно",0,0,2,0,0,0
rus_train_track_b_01827,"Напоминаю, что этот мультик настолько отвратительный и тупой, что даже Ева не смогла его смотреть и мы оба ушли из зала.",0,2,0,0,0,0
rus_train_track_b_01828,"Попробуй жить так,чтобы ты всегда мог сказать правду.",0,0,0,0,0,0
rus_train_track_b_01829,штаааааа????,0,0,0,0,0,3
rus_train_track_b_01830,фу мерзость а клялся что любишь только меня фуу,0,3,0,0,0,0
rus_train_track_b_01831,Бооооже! Мои уши!!! Эта рыжая меня без ножа режет,2,3,0,0,0,0
rus_train_track_b_01832,воу-воу! ты на прессуху с Путиным аккредитовался что ли?,0,0,0,0,0,2
rus_train_track_b_01833,Пойду таблетку выпью,0,0,0,0,0,0
rus_train_track_b_01834,"чистить снег не очень, если честно....(((п)",0,0,0,0,1,0
rus_train_track_b_01835,больше всего боюсь гражданской войны. А на майдане просто ужас !! Я даже комментировать это не могу!,0,0,2,0,0,0
rus_train_track_b_01836,Ура!! Завтра нет английского!,0,0,0,2,0,0
rus_train_track_b_01837,Не ожиданный поворот событий конечно.,0,0,0,0,0,1
rus_train_track_b_01838,Программисты компании внесли множество других исправлений для повышения стабильности и безопасности браузера.,0,0,0,0,0,0
rus_train_track_b_01839,Я иду и у меня трясутся ноги,0,0,2,0,0,0
rus_train_track_b_01840,"Мне ужасно хреново. Давление упало,голова разрывается,я хочу спать. Мне страшно что я умру",0,0,2,0,0,0
rus_train_track_b_01841,"Меня даже @<username> уже догнала,я обалдела , что мы теперь одного роста.",0,0,0,0,0,2
rus_train_track_b_01842,"Отвратительная погода. Тепло, но второй день постоянно льет дождь.",0,2,0,0,0,0
rus_train_track_b_01843,"все, иди в _опу тетя ася, ЗАДОЛБАЛА!!!",2,0,0,0,0,0
rus_train_track_b_01844,"лас вегас,наверное,самое отвратительное место на земле.по крайней мере сейчас в моих глазах всё именно так.",0,1,0,0,0,0
rus_train_track_b_01845,"На дорогах вообще невозможно пройти, и + еще эти мрази школу не отменяют, хотя сами к 3 уроку где-то приходят ><\r",2,0,0,0,0,0
rus_train_track_b_01846,продолжается: #курсач наконец-то сдан!!! Мой Бог велик! #универ  #сессия,0,0,0,3,0,0
rus_train_track_b_01847,"Написал смски,наверное, 20-25 твиттерским",0,0,0,0,0,0
rus_train_track_b_01848,ТОЧНО ПРАВДА УЖЕ!?!??!,0,0,0,0,0,3
rus_train_track_b_01849,Cadillac позаботился о снижении ставки налога кроссовера SRX в России,0,0,0,0,0,0
rus_train_track_b_01850,"11 ""А"", Я ВАС ОБОЖАЮ!!!  ❤❤❤",0,0,0,2,0,0
rus_train_track_b_01851,??????чточточто???,0,0,0,0,0,3
rus_train_track_b_01852,Офигенный день!!☺️ год и 7 с самым любимым,0,0,0,2,0,0
rus_train_track_b_01853,"Чуть не блеванула,когда этот уебан обнял меня.",0,3,0,0,0,0
rus_train_track_b_01854,Сдала химию на 4) не зря учила вчера),0,0,0,2,0,0
rus_train_track_b_01855,я боюсь ее,0,0,1,0,0,0
rus_train_track_b_01856,Ну или хотя бы отредактировать эту ...,0,0,0,0,0,0
rus_train_track_b_01857,Также вы можете бесплатно обменять майку Фридзона в его предыдущем клубе на реплику его форменной майки в армейских цветах.,0,0,0,0,0,0
rus_train_track_b_01858,Стратегические объекты нуждаются в определении точного времени,0,0,0,0,0,0
rus_train_track_b_01859,"Народ, есть у кого внятное понимание, когда надо сделать пенсионный выбор - до конца 2013 или 2014 года",0,0,0,0,0,0
rus_train_track_b_01860,я взываю к духу КИЛЛДЖОЯ что бы он пришёл и сжёг их всех на ритуальном костре!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2,0,0,0,0,0
rus_train_track_b_01861,"когда вы такие свалите то из НАШЕЙ Страны?! Вы так сильно задолбали, что я готов на рукопашную, чтобы искоренить зло",3,0,0,0,0,0
rus_train_track_b_01862,"я его боюсь,он дерется",0,0,2,0,0,0
rus_train_track_b_01863,"Кажется, лицо сводит судорогой отвращения и презрения. А всего-то из дома вышла.",0,2,0,0,0,0
rus_train_track_b_01864,"Да хватит уже сверлить!!!!!! Ладно, если бы просто сверлили, так еще ребенок орет! Супер соседи",2,0,0,0,0,0
rus_train_track_b_01865,"Невозможно скрыть любовь там ,где она есть, и невозможно показать, где её нет.",0,0,0,0,0,0
rus_train_track_b_01866,"однако, если речь идет о математических приказах и древних телекоммуникациях, то вы вполне можете справиться курсовыми установками.",0,0,0,0,0,0
rus_train_track_b_01867,"так вот в один из таких вечером я остался дома вместе с этим алкашем мне было страшно, я ревел я звоню отцу и говорю, мне страшно че делать",0,0,2,0,0,0
rus_train_track_b_01868,"Жесть сходил с дочкой в парикмахерскую, не понимаю как можно за пару часов столько денег спустить",0,0,0,0,0,2
rus_train_track_b_01869,осталось три месяца до юбилея,0,0,0,0,0,0
rus_train_track_b_01870,меня вот поражают деятели из мэрии-  брать депутатов  придурков  из Ер и думать что  они могут стать топ-блоггерами? что там Ракова курит?,3,0,0,0,0,2
rus_train_track_b_01871,"FreeBSD на десктопе. Для полноценной подержки мультимедиа что ставить: i386 или amd64. Интересует звук, драйвера на виден",0,0,0,0,0,0
rus_train_track_b_01872,"мне уже страшно,блять",0,0,2,0,0,0
rus_train_track_b_01873,Продолжаем  с Андреем тему про голубых и розовых,0,0,0,0,0,0
rus_train_track_b_01874,Так нечестно(((,0,0,0,0,1,0
rus_train_track_b_01875,"Моя сестра эгоистка >< у меня завтра зачет,а она меня отвлекает разговорами >< заткните ее,ибо у меня не получается!!",1,0,0,0,0,0
rus_train_track_b_01876,"Ух ты, фотку моей кривой перчаточной кошки лайкнул аккаунт дискавери ченнэл О_о",0,0,0,0,0,2
rus_train_track_b_01877,"Какого хрена Я не могу заснуть, завтра же на работу;((((",0,0,0,0,3,0
rus_train_track_b_01878,"ДА ТВОЮ МАТЬ!!! ПОЧЕМУ ОПЯТЬ Я? ДА ФААК! НАДО БЫСТРО ЛЕЧИТСЯ, А ТО ОПЯТЬ С ТАНЦЕВ УБЕРУТ К ХЕРАМ!!!",2,0,0,0,0,0
rus_train_track_b_01879,"новая глава дарка стоила столько ожиданий, я в полном шоке, удивляюсь такому таланту автора и переводчика конечно, шикарная глава *ООО*",0,0,0,0,0,2
rus_train_track_b_01880,очень страшно прожить всю жизнь в одиночестве.,0,0,2,0,0,0
rus_train_track_b_01881,"@<username> Нифига не выспался, но вставать пора :(((",0,0,0,0,2,0
rus_train_track_b_01882,"Каждый день надо делать дело, которое тебя пугает — ЭЛЕОНОРА РУЗВЕЛЬТ",0,0,0,0,0,0
rus_train_track_b_01883,"таа, и мозги заодно починила, теперь я бесконечно счастлива",0,0,0,2,0,0
rus_train_track_b_01884,"они используются для ограждения правил банок, документов и посадки списаний.",0,0,0,0,0,0
rus_train_track_b_01885,Снеееег!! Целый дееень снееег идееет!! :З,0,0,0,3,0,0
rus_train_track_b_01886,Он вышел!! Я дождалась. Это просто шикарный шедевр # Tropico,0,0,0,3,0,0
rus_train_track_b_01887,"Сука ебаные льды!!!!! Лежу на снегу,лень вставать",3,0,0,0,0,0
rus_train_track_b_01888,сегодня поняла что совсем одинока в этой жизни (((,0,0,0,0,2,0
rus_train_track_b_01889,А я сегодня говорила что у меня самый лучший мужчина?  он у меня самый-самый,0,0,0,2,0,0
rus_train_track_b_01890,"Я вот хуй знает, как исправлять эти ебучие оценки, в пизду",3,0,0,0,0,0
rus_train_track_b_01891,"огоо,так ты уже професионал :D тогда точно бояться не надо,тогда точно все хорошо будет с: всегда жи все хорошо было?)",0,0,0,0,0,2
rus_train_track_b_01892,Воспитание — лучший припас к старости.,0,0,0,0,0,0
rus_train_track_b_01893,Наркоманские круги под глазами в дополнение к каждодневному отвратительному внешнему виду.,0,1,0,0,0,0
rus_train_track_b_01894,как так вообще?!!,0,0,0,0,0,3
rus_train_track_b_01895,"Хорошо, что у меня есть такие люди",0,0,0,1,0,0
rus_train_track_b_01896,вот теперь мне страшно :с,0,0,1,0,0,0
rus_train_track_b_01897,жилищно-коммунальное хозяйство карелии ожидают серьезные новации,0,0,0,0,0,0
rus_train_track_b_01898,"Финансовый планировщик может лучше оценить Ваше состояние, а потом разъяснить Вам, как стать инвестором четвертого уровня.",0,0,0,0,0,0
rus_train_track_b_01899,Фиксикии!!!) заезды новогоднего вечера!) #нг2014 #нг #новыйгод #ура #праздник #ночь #вечелье…,0,0,0,2,0,0
rus_train_track_b_01900,Завтра я буду самой счастливой,0,0,0,1,0,0
rus_train_track_b_01901,Ты всегда можешь положиться на пол.,0,0,0,0,0,0
rus_train_track_b_01902,"Читайте так много, как только можете. Освойте технику быстрого чтения. Вы вполне можете прочитывать одну книгу в неделю",0,0,0,0,0,0
rus_train_track_b_01903,"Как в одну секунду,можно сразу обомлеть,одуреть и отупеть?!",0,0,0,0,0,2
rus_train_track_b_01904,В нем есть ответ на все твои вопросы.,0,0,0,0,0,0
rus_train_track_b_01905,счастлив!!!А я не знаю куда себя деть(((откуда столько слёз?Помогите кто нибудь х,0,0,0,0,3,0
rus_train_track_b_01906,"меня называют то Кариной, то Лилей, то Дашей,  но не Кристиной. #бесит",2,0,0,0,0,0
rus_train_track_b_01907,НАХУЙ НАХУЙ НАХУЙ,2,0,0,0,0,0
rus_train_track_b_01908,Я такая злая!!!!! Хочется кого нибудь убить,3,0,0,0,0,0
rus_train_track_b_01909,еее еее степендию раньше времени перечислили,0,0,0,2,0,0
rus_train_track_b_01910,так быстро?,0,0,0,0,0,1
rus_train_track_b_01911,"мне тоже страшно, я в школе..",0,0,1,0,0,0
rus_train_track_b_01912,Смогу его сделать только с другого сайта..,0,0,0,0,0,0
rus_train_track_b_01913,ЛИНТА! У меня урок отменили:)),0,0,0,3,0,0
rus_train_track_b_01914,"бля, вымогатель, посмотрю я на твою работу",2,0,0,0,0,0
rus_train_track_b_01915,на матане сижу и дрожу аж от страха,0,0,3,0,0,0
rus_train_track_b_01916,"Бесишь,бесишь,бесишь!!!",3,0,0,0,0,0
rus_train_track_b_01917,Авторы могут создавать свои темы и выкладывать свои работы.,0,0,0,0,0,0
rus_train_track_b_01918,ненавижу вас всех,3,0,0,0,0,0
rus_train_track_b_01919,"да, довыпендривалась со своим засыпанием в 5–6 утра, пиздец, теперь же хуй засну, блять",2,0,0,0,0,0
rus_train_track_b_01920,"Единственное, что меня радует в это гнусное утро - кофе. И мысль о том, что я приду со школы и буду спать.",0,0,0,0,1,0
rus_train_track_b_01921,НЕРЕАЛЬНО УСТАЛА ОТ РЕАЛЬНОГО!!!((((((((,0,0,0,0,2,0
rus_train_track_b_01922,"жду момента, когда перестану хотеть цитировать wtj, потому что обо мне",0,0,0,0,0,0
rus_train_track_b_01923,"Опять мама готовит мясо, меня уже тошнит от него",0,1,0,0,0,0
rus_train_track_b_01924,Я боюсь опоздатья боюсь слишком поздно сказать о чувстваха люди в них не верят или безразлично к ним относятся.,0,0,2,0,0,0
rus_train_track_b_01925,"Господи,что ж за жывотина такая пробегала вдоль горнолыжной трассы с сумкой в зубах?!!",0,0,0,0,0,2
rus_train_track_b_01926,Ураааа  Веснааааа Ты пришлаааа,0,0,0,3,0,0
rus_train_track_b_01927,На катке))ураа)),0,0,0,3,0,0
rus_train_track_b_01928,В Force India ждут решения Lotus о составе пилотов,0,0,0,0,0,0
rus_train_track_b_01929,"в смысле, в другом банке?",0,0,0,0,0,2
rus_train_track_b_01930,бляяя опять не выспался((((((((,0,0,0,0,1,0
rus_train_track_b_01931,в поисковике набери искомое и выдадут всё.,0,0,0,0,0,0
rus_train_track_b_01932,ну вот скоро Новый Год;3 Всех с наступающим! #НовыйГод,0,0,0,2,0,0
rus_train_track_b_01933,"ура!!! у меня. похоже, не отключили локальное кольцо!!!11",0,0,0,2,0,0
rus_train_track_b_01934,Тебе уже даже не надо писать первым. Просто ответь,0,0,0,0,0,0
rus_train_track_b_01935,"мне страшно подумать о том, что человек, к которому я безумно привязан, может спокойно обойтись без меня",0,0,2,0,0,0
rus_train_track_b_01936,Сегодня я видела мозги. Им больше 20 лет. Воняют - жутко.,0,2,0,0,0,0
rus_train_track_b_01937,"делай, ваши проблемы мне на них писать. и, да, ты, наверное, этого очень хочешь #бесит",2,0,0,0,0,0
rus_train_track_b_01938,"Все сегодняшние планы нарушились,зато хоть зарплату забрал,хотя и там не обошлось без говна и плохо,что ее всю придется отдать(((",0,0,0,0,2,0
rus_train_track_b_01939,"Солнце, море, Мечта!!!",0,0,0,2,0,0
rus_train_track_b_01940,Ориентировку на Оксану Асланову еще в ноябре разослали во все регионы России. #Волгоград #теракт #чп,0,0,0,0,0,0
rus_train_track_b_01941,"Сложность устройств Apple, их закрытость как для общественности, так и для пользователей - известна с давних пор",0,0,0,0,0,0
rus_train_track_b_01942,"да я удивлена, что он жив еще. Я им пользовалась в 10 классе)",0,0,0,0,0,2
rus_train_track_b_01943,"хнык-хнык, мне привезли не то пиво(((",0,0,0,0,2,0
rus_train_track_b_01944,я дневники вампиров начинала смотреть и не пошло( блин((( что делаааать,0,0,0,0,2,0
rus_train_track_b_01945,Я боюсь быть несмелой.,0,0,1,0,0,0
rus_train_track_b_01946,"Я дома и от меня воняет блевотиной. Сходила на утренник к сестре, блин. т_т",0,2,0,0,1,0
rus_train_track_b_01947,Что-то мне это не нравится... #страх,0,0,1,0,0,0
rus_train_track_b_01948,начать производную версию вы можете с одного контроллера.,0,0,0,0,0,0
rus_train_track_b_01949,Можно через скайп,0,0,0,0,0,0
rus_train_track_b_01950,аааааа.......не хочу делать уроки(((,0,0,0,0,2,0
rus_train_track_b_01951,"Аааааа меня бесит, что везде этот мейнстрим!!!",3,0,0,0,0,0
rus_train_track_b_01952,"Ну если не сейчас, то потом",0,0,0,0,0,0
rus_train_track_b_01953,"Настолько плохо мне еще не было! Уже час стою у туалета,  все болит,  горло ужасно раздраженно! Ааа сдохнуть лучше",0,0,0,0,2,0
rus_train_track_b_01954,"боюсь, что я тебя не встречу,  и встретиться с тобой боюсь.",0,0,1,0,0,0
rus_train_track_b_01955,"Да, знаю не твой формат и это то понятно",0,0,0,0,0,0
rus_train_track_b_01956,люди такие добрые! я просто поражаюсь. реально добрые,0,0,0,0,0,2
rus_train_track_b_01957,Рок-это жизнь!! Нет слов!!!!!! Наргиз!!!!!! Нет слов! У меня столько эмоций никогда не было!!!!!!,0,0,0,3,0,0
rus_train_track_b_01958,",у меня через 2часа сессия((пиздец боюсь((((((",0,0,3,0,0,0
rus_train_track_b_01959,каждый навигатор добавляет зерновую специальность и в менеджменте утерян получиться рассказ или методология.,0,0,0,0,0,0
rus_train_track_b_01960,"Всё не вечно, все не вечны, у людей тоже есть срок годности=(((больно=(( 0",0,0,0,0,3,0
rus_train_track_b_01961,"Первое впечатление о ""Лолите"" -  педофильская книга. Мерзкая",0,2,0,0,0,0
rus_train_track_b_01962,Низкие истины – ступени к Высокому положению.,0,0,0,0,0,0
rus_train_track_b_01963,"По твитам догадываюсь о каком сериале идет речь. Это было несложно, АИУ",0,0,0,0,0,0
rus_train_track_b_01964,"НЕЛЬЗЯ СУКА УДАЛЯТЬ ФОТОГРАФИИ, СЛЫШИШЬ?",2,0,0,0,0,0
rus_train_track_b_01965,"Когда наступает ночь, всегда есть о чем подумать.",0,0,0,0,0,0
rus_train_track_b_01966,"Теперь космополитический американизм озабочен тем, чтобы избежать ошибок своих предшественников.",0,0,0,0,0,0
rus_train_track_b_01967,Внезапно! В книге по Java мистера Корнелла такое:,0,0,0,0,0,2
rus_train_track_b_01968,"Дорога пиздец  ,мы ехали ехали и забуксовали и застряли в грязи",2,0,0,0,0,0
rus_train_track_b_01969,"Маленькие машины работают лучше больших, потому что в последних сильнее трение. Так же и относительно государств.",0,0,0,0,0,0
rus_train_track_b_01970,Прям как в детстве! Здорово!!)),0,0,0,2,0,0
rus_train_track_b_01971,"Скот ты ,кролик!По твоей вине погибли люди,а ты под шумок ещё и виноватых назначил!",2,0,0,0,0,0
rus_train_track_b_01972,"у меня руки трясутся, будто я убил кого-то а я всего лишь рассказал стих зато рассказал идеально сука лаж ноги трясутся я…",0,0,3,0,0,0
rus_train_track_b_01973,"Считаю, что никаких оправданий ЦСКА нет,типа мандраж, удаление. Скажите просто, обосрались. Позорище, тьфу",2,3,0,0,0,0
rus_train_track_b_01974,Сейчас Любин проверим,0,0,0,0,0,0
rus_train_track_b_01975,"Бизнес-советники очень похожи на маркетинговых советников, но обычно некоторые имеют опыт на различных стадиях компании.",0,0,0,0,0,0
rus_train_track_b_01976,"Каждому человеку дано свое дело, и каждому делу — свое время.",0,0,0,0,0,0
rus_train_track_b_01977,"Из этого следует, что желающим использовать возможности флагмана Sony в полном объеме придется ждать появления дока в продаже",0,0,0,0,0,0
rus_train_track_b_01978,#новыйгод #елка #merrychristmas #newyear мы нарядили елку!!)) сегодня самый…,0,0,0,2,0,0
rus_train_track_b_01979,всё больше удивляюсь новым бредовым рекламам,0,0,0,0,0,1
rus_train_track_b_01980,"Еду к любимому а потом с ним на фотосет❤️ хороший выходной, а главное поддержка любимго всем хорошего дня",0,0,0,2,0,0
rus_train_track_b_01981,"Следите за нашими новостями в твиттере, чтобы всегда быть в курсе последних поступлений товаров, а также акций",0,0,0,0,0,0
rus_train_track_b_01982,"Меня читает @<username> !! Воу, воу! Что случилось с этой планетой??:)",0,0,0,0,0,2
rus_train_track_b_01983,И и идите вы в жопу!!,2,0,0,0,0,0
rus_train_track_b_01984,"ваще капееец, мне интересно, как Гела вообще прошел?!",0,0,0,0,0,2
rus_train_track_b_01985,"хочется просто взять, и послать всех нахуй",2,0,0,0,0,0
rus_train_track_b_01986,У меня есть 30 мин на все про все,0,0,0,0,0,0
rus_train_track_b_01987,Я слишком боюсь игл чтобы себе набивать :с,0,0,2,0,0,0
rus_train_track_b_01988,Сегодня так хорошо,0,0,0,1,0,0
rus_train_track_b_01989,скукота:(((((,0,0,0,0,2,0
rus_train_track_b_01990,Фильм неплох но блять как зож-хуёж человеку наркотики пьянки небезопасные блядки наблюдать не оч,0,2,0,0,0,0
rus_train_track_b_01991,Стала тетей!!) Малышка...52 см 3100кг),0,0,0,3,0,0
rus_train_track_b_01992,как так? приезжала и не увиделись(((( я скучаю по тебе малышка!,0,0,0,0,2,2
rus_train_track_b_01993,"Я так скучаю по тому времени, когда я была не ленивой. Но было ли такое время? Даже не вспомню(((",0,0,0,0,2,0
rus_train_track_b_01994,"Только мы так можем,только наш класс!!! Самый лучший и любимый❤❤❤ @ Средняя школа № 118",0,0,0,3,0,0
rus_train_track_b_01995,СУКА Я ПРИЕДУ К КРИСУ И ПОБРЕЮ ЕГО КОТОВ НАЛЫСО НАХУЙ ИБО ШЕРСТЬ ШЕРСТЬ ШЕРСТЬ БЛЯТЬ ВЕЗДЕ СУКА Я БУДТО НЕ В КОФТЕ А В ШУБЕ НА…,3,0,0,0,0,0
rus_train_track_b_01996,не забывает меня )_счастье,0,0,0,2,0,0
rus_train_track_b_01997,"По сути, автомные края и области, имеют больше возможностей, согласно Конституции.",0,0,0,0,0,0
rus_train_track_b_01998,Мысль о замужестве пугает. Боязнь не успеть  тоже пугает.,0,0,2,0,0,0
rus_train_track_b_01999,Как только зайду с компа надо будет обязательно посмотреть фотки с зимней смены,0,0,0,0,0,0
rus_train_track_b_02000,я злой и грустный поэтому поэтому,1,0,0,0,1,0
rus_train_track_b_02001,эта лекция по робототехнике просто убийственно нудная ;((((((((((((((((((((,0,0,0,0,3,0
rus_train_track_b_02002,"Агоня, ты про Катюшу песенку послушала? Я реву((((",0,0,0,0,2,0
rus_train_track_b_02003,это и есть тот Дарел?!,0,0,0,0,0,2
rus_train_track_b_02004,"Да-да это правда!!!Мне даже не много обидно,что на родине ты бываешь редко(((",0,0,0,0,2,0
rus_train_track_b_02005,"Каждый из нас ждёт в on-line, только одного человека, и у каждого он свой.",0,0,0,0,0,0
rus_train_track_b_02006,суди блять по опыту!,2,0,0,0,0,0
rus_train_track_b_02007,Хочу на вокал,0,0,0,0,0,0
